year,statefips,countyfips,ds_pm_pred
2013,37,37195,8.345577822638789
2014,51,51119,8.323407534246575
2012,29,29187,9.501325062096374
2012,29,29011,9.205521038251366
2012,29,29111,9.710412158469945
2011,31,31159,8.739549607534247
2013,13,13061,9.508602739726027
2012,41,41027,5.59196006147541
2013,23,23001,7.317847363992172
2012,18,18171,10.50840956284153
2011,51,51183,8.717756340821918
2012,39,39101,11.196444110503947
2011,5,5071,10.415238282191781
2013,42,42017,9.858715041670658
2014,26,26063,8.417422397260274
2011,37,37155,10.095801462306673
2011,47,47049,9.470786923972603
2012,17,17061,10.02600262295082
2014,19,19175,8.691495547945206
2013,19,19121,8.748997269406393
2011,51,51111,8.613450007305936
2014,54,54001,8.594573424657534
2012,19,19181,9.194149203096539
2013,30,30015,4.883264657534247
2011,48,48347,9.285674293572181
2011,48,48129,7.454846679452055
2013,19,19001,8.634559570776256
2011,21,21147,9.61994649109589
2011,27,27039,9.51943702739726
2013,30,30069,4.595310547945206
2014,36,36051,7.992925315068493
2014,48,48503,8.055497602739726
2012,29,29195,9.257596038251366
2011,47,47185,9.709706575799087
2012,41,41043,7.178413486859225
2012,22,22079,9.017172056631893
2014,17,17083,10.886181461187215
2012,29,29165,10.093301584699454
2014,1,1041,10.307565433789954
2012,35,35031,5.647733736740598
2012,18,18151,10.435225622343655
2011,55,55025,10.421309438151325
2012,46,46105,6.118685163934426
2013,17,17109,9.803399068493151
2012,6,6073,9.889968404057835
2013,53,53063,8.120128759295499
2011,40,40103,9.380319088356164
2014,50,50001,6.27802101369863
2013,31,31009,5.939501095890411
2011,37,37047,9.430141581875659
2013,20,20115,8.405690684931507
2012,53,53003,6.754709972677596
2013,9,9003,8.274920347725049
2014,20,20085,9.115344292237443
2014,49,49015,5.138016621004566
2011,20,20173,9.926597888864339
2012,12,12121,7.601142896174863
2013,40,40109,9.426252300346729
2013,30,30005,4.897584835616438
2012,17,17121,10.126446015482696
2014,47,47107,10.022561123287671
2013,13,13107,9.119156255707763
2012,29,29151,9.347775068306011
2012,8,8073,5.871790846994536
2012,48,48249,7.902708274785324
2012,29,29127,9.831417076502732
2013,29,29111,9.476188465753425
2013,48,48169,6.672400821917808
2011,47,47189,10.515868287801696
2012,17,17127,9.940102049180328
2011,49,49045,6.771876916562889
2012,8,8099,6.3402756284153
2013,17,17009,9.670442328767123
2014,42,42009,9.733663377334994
2012,28,28115,9.388522222222222
2012,41,41053,7.076124255464481
2011,38,38005,6.977893617808219
2013,48,48317,6.873295616438356
2014,5,5103,9.647500182648402
2011,40,40097,10.59548225175038
2011,28,28103,9.81647940456621
2012,20,20193,7.19593325136612
2014,21,21067,10.672993695289008
2011,13,13039,8.915733175890411
2014,21,21053,9.530931689497717
2013,18,18157,10.755593143280267
2011,19,19001,8.85631165479452
2014,37,37109,10.366183668188737
2014,20,20177,9.365191201656578
2011,27,27153,8.071497701027397
2011,51,51153,9.288777348209276
2011,16,16067,6.888992765479452
2014,25,25011,7.525691713850837
2014,54,54095,10.186759360730594
2012,48,48301,6.590535245901639
2014,41,41029,7.720858616772469
2011,28,28073,9.492721154452055
2012,38,38073,8.163336010928962
2013,39,39151,10.930751917808219
2012,31,31181,8.127075546448087
2011,4,4013,8.643298611054615
2014,38,38073,5.666969305936073
2013,46,46015,6.518848315068493
2014,34,34001,8.645863533849514
2013,37,37073,7.475878173515982
2011,47,47149,10.380270321666201
2011,46,46117,6.500003126027397
2012,30,30037,5.523659207650273
2013,18,18067,10.877390575342466
2012,20,20025,7.275006010928962
2014,1,1003,9.611617224922669
2011,18,18149,10.522575171428571
2011,40,40135,10.700257699543379
2013,30,30051,5.080299780821918
2012,48,48157,10.560669794362957
2013,31,31059,8.087807123287671
2013,55,55119,7.705858940639269
2011,47,47135,9.076701276712329
2011,51,51031,9.31163887739726
2013,13,13163,9.396747602739726
2014,19,19101,9.667778082191781
2014,51,51095,8.570590884184309
2012,51,51069,9.336472021857924
2013,17,17003,9.913779315068493
2013,51,51109,7.998307579908676
2014,26,26015,10.708466450809464
2013,47,47177,8.902957595129376
2013,48,48223,9.519935068493151
2012,6,6059,11.147677507839934
2011,28,28099,9.820797301761252
2014,20,20119,7.073578493150685
2013,51,51775,8.207255890410959
2011,30,30071,6.220243471232877
2012,19,19147,9.17333237704918
2012,19,19037,9.376449726775956
2012,36,36039,7.164108743169399
2012,42,42101,10.428859939947632
2011,27,27091,9.006447698173516
2013,1,1119,9.29306801369863
2014,48,48077,8.438181643835616
2012,48,48149,8.235504293520687
2014,46,46043,6.523820273972603
2013,22,22123,9.298525388127854
2012,22,22001,8.891930510018215
2014,36,36111,7.970913025357039
2011,21,21105,9.933801523287671
2013,6,6083,7.984977866707711
2011,42,42045,10.952650247298326
2014,48,48181,9.732368208640674
2011,17,17021,10.45404667369863
2011,22,22055,9.600670286142084
2011,13,13069,10.650429223439878
2014,12,12105,7.820797872442626
2013,5,5029,9.86659398173516
2011,51,51775,9.724404168767123
2014,40,40073,8.750114931506849
2011,28,28089,10.318835260273973
2014,51,51109,8.459076164383562
2012,46,46123,6.731589071038251
2012,54,54093,8.153926238615665
2013,35,35001,7.098229447578118
2013,55,55047,8.621440684931507
2014,30,30109,5.258389178082192
2014,32,32007,5.103429129158513
2013,13,13239,9.754140547945206
2012,28,28145,9.317530191256831
2012,29,29039,8.948231238615665
2013,6,6111,8.958164419985747
2014,35,35003,4.309760739726027
2012,20,20179,7.232437445355191
2013,55,55101,9.738188075965131
2013,13,13165,9.132342191780822
2012,29,29139,9.654131352459016
2014,36,36015,8.047244063511831
2013,20,20021,9.359109817351598
2012,31,31007,6.104858743169399
2014,19,19077,8.574534885844749
2011,48,48149,8.68142160665362
2012,55,55101,10.215262990561351
2011,56,56005,6.949150030528376
2013,5,5013,9.777070410958904
2012,18,18029,10.991975163934426
2014,48,48289,9.425009589041096
2011,5,5057,10.203043457534247
2014,48,48285,9.288596392694064
2012,48,48297,7.78169856557377
2011,56,56041,6.571408723287671
2014,37,37001,10.164400707762557
2013,46,46035,7.400635431506849
2013,13,13005,8.699964657534247
2012,8,8025,5.844035245901639
2012,23,23005,8.014074376138434
2013,29,29047,10.058985323785803
2014,48,48443,7.221415068493151
2014,47,47103,10.204278934550989
2014,49,49033,5.529858630136986
2011,13,13121,12.109114620037604
2012,22,22045,9.141572987249545
2012,5,5123,10.092173679417122
2011,4,4005,5.701711793248532
2012,39,39075,11.347529265710382
2012,38,38089,6.42591455942623
2012,53,53075,6.839817617486339
2014,47,47017,9.851195719178082
2013,31,31161,5.250891465753425
2011,28,28101,9.977809477808219
2013,31,31007,5.088753205479452
2012,30,30019,6.543373989071038
2013,18,18069,10.661399238964992
2013,28,28041,8.636715753424658
2014,39,39075,11.086201678082192
2014,39,39117,11.026146666666667
2011,51,51730,9.322336440846824
2011,13,13239,10.494932605479452
2012,37,37013,8.069211947342275
2012,37,37173,8.088468306010929
2012,13,13075,9.493566734972678
2013,20,20031,8.64714703196347
2012,32,32005,5.494158071359691
2012,51,51540,8.588432688979964
2012,5,5143,9.3969231215847
2012,12,12071,6.501170422674304
2012,17,17053,10.221564535519126
2012,22,22111,9.800006557377049
2013,6,6033,5.88469941369863
2014,5,5129,8.998369771689498
2012,42,42057,9.772285054644809
2013,53,53025,6.359397207191781
2014,18,18119,10.448196547945206
2011,49,49007,6.102332790136986
2012,55,55137,8.895594886807182
2014,22,22019,9.091665074719801
2014,39,39045,11.010248375733855
2013,26,26145,8.784880200587084
2012,48,48201,11.343452544181649
2011,1,1069,10.042213732254047
2014,47,47147,10.493996516634051
2013,20,20011,9.028348109589041
2012,40,40101,9.681478398224044
2012,18,18119,10.355124918032787
2012,48,48193,7.685820309653916
2011,21,21223,10.877878920547945
2013,53,53065,5.342407694063927
2011,51,51171,8.9688966304414
2013,42,42083,7.937056484018265
2013,48,48401,9.625216754478398
2013,47,47129,8.942328493150685
2014,46,46073,6.082303287671233
2013,51,51173,7.742188572298326
2011,25,25023,8.654073366520548
2012,29,29063,9.219684289617486
2013,55,55045,9.5922225
2013,33,33011,7.849959523096528
2014,1,1073,12.156755611395916
2012,31,31011,8.201970218579235
2014,40,40097,9.753104718417047
2011,27,27079,9.300777273059361
2012,31,31135,7.172053825136612
2011,39,39105,10.99343506803653
2014,20,20189,6.990151917808219
2011,20,20139,9.411659088767123
2011,22,22027,9.639718834520548
2011,19,19073,8.985038887671233
2012,29,29087,9.277363570127505
2012,51,51155,8.489413669398907
2014,26,26143,7.347025304109589
2012,48,48229,6.507774590163934
2011,21,21151,10.033200386589762
2014,16,16051,7.36251102739726
2011,30,30025,5.956779871232877
2012,37,37001,9.061136680327869
2011,56,56031,5.378612995890411
2011,55,55033,8.881447079452055
2014,37,37067,9.939578202975401
2011,20,20169,8.897244160502283
2011,26,26087,9.054735985502283
2014,40,40127,9.062890776255708
2013,24,24019,8.161657382039574
2011,51,51091,8.396347265753425
2014,47,47003,10.081854368340944
2011,51,51530,8.932642369863014
2013,45,45005,8.77849296803653
2013,54,54083,7.597898630136986
2012,54,54029,10.957078176229508
2013,22,22103,7.697526543485186
2013,29,29113,10.024434109589041
2011,47,47187,10.101842091521659
2014,26,26101,7.543598066971081
2012,19,19119,9.264397540983607
2011,42,42041,11.291226211350294
2013,39,39117,10.458466575342466
2012,16,16051,7.470028483606557
2012,13,13039,7.25172299726776
2013,12,12121,7.64921228962818
2011,48,48269,7.453737975342466
2014,46,46057,5.639577835616438
2013,36,36119,9.267854102217581
2013,27,27167,7.618439452054794
2013,29,29107,9.321733346379648
2011,48,48007,8.016897168767123
2011,40,40031,8.849196275
2012,39,39145,10.288782090163934
2012,42,42087,9.929495856102004
2013,6,6081,10.002071241546731
2013,47,47171,8.056906849315068
2012,48,48223,9.35722307225258
2011,36,36039,7.663531525114155
2013,47,47031,9.216005867579909
2013,46,46079,7.78772805479452
2011,42,42011,11.102575229832572
2012,29,29213,9.265305327868852
2012,46,46045,7.469594808743169
2011,13,13079,11.713862102283105
2012,48,48287,8.396920765027322
2013,28,28155,9.143524566210046
2013,1,1083,10.403467551369863
2012,41,41001,5.725846234061931
2012,37,37157,8.933329817850638
2013,44,44001,7.637285628891656
2011,18,18125,11.215845520547945
2011,49,49053,6.245158713242009
2012,23,23021,6.152405266393443
2014,40,40105,9.698279452054794
2013,8,8115,6.030690136986301
2014,37,37199,8.37380405479452
2011,55,55041,7.282381982876712
2013,4,4011,4.790657625570776
2014,30,30005,5.099906883561644
2013,26,26127,7.84447095890411
2014,18,18051,11.839360704500978
2013,54,54075,7.431507602739726
2014,28,28161,9.545849497716895
2011,5,5123,10.148480092694064
2013,48,48175,8.192593287671233
2011,1,1025,9.375284617351598
2012,39,39071,10.547052398299939
2011,29,29137,9.668270188127854
2014,20,20137,6.70109205479452
2011,39,39073,10.627629768297456
2013,13,13123,8.77665495890411
2012,48,48505,7.070624134790528
2014,41,41051,8.08707605030842
2013,16,16033,5.527482767123288
2012,21,21065,9.265343784153006
2012,13,13307,9.923532513661202
2012,47,47127,9.680712841530055
2012,22,22105,8.68698599726776
2011,37,37187,8.725194188127854
2012,26,26031,7.237087554644809
2011,47,47127,10.302033343835616
2012,37,37019,7.821494932935916
2011,48,48381,7.788169892961738
2014,31,31175,6.835322191780822
2012,22,22021,8.951417577413479
2014,13,13167,10.553437716894977
2014,37,37099,8.085067595129376
2012,27,27069,7.817932240437158
2013,54,54049,8.978267168949772
2013,21,21213,9.946739863013699
2011,27,27001,7.475863450684932
2014,48,48337,8.777100365296804
2013,8,8005,7.248507464355605
2012,37,37167,9.509798318621269
2014,51,51790,8.440254657534247
2013,51,51099,8.022868109589041
2013,24,24510,9.638766857534247
2013,51,51047,7.988567910958904
2012,38,38049,7.301780191256831
2014,28,28055,9.482078904109589
2011,12,12087,5.78055172977169
2012,51,51125,8.159780200364299
2011,55,55105,10.409351857966835
2012,47,47165,10.171337828519386
2012,27,27103,9.77891600312256
2013,27,27009,8.998374916286149
2011,8,8051,4.893848015753425
2011,29,29017,9.58234461826484
2011,46,46089,6.884368668493151
2011,5,5075,9.981335057534247
2011,16,16037,5.419376134246575
2012,48,48407,9.277044603825137
2012,21,21173,9.509888615664845
2011,21,21069,9.815691908219178
2013,18,18169,10.664434212328767
2011,42,42055,10.420376928158295
2011,35,35019,5.803445849315068
2013,21,21095,8.457630236612702
2014,20,20173,9.450592328767123
2014,37,37131,9.175625698630137
2011,26,26129,7.725785396086106
2013,4,4009,5.212324414003044
2014,21,21159,9.609063926940639
2013,33,33003,6.589690722291407
2013,18,18153,10.622604767123288
2011,54,54057,9.261380253228963
2014,37,37183,10.714865442824702
2011,54,54007,9.461587704109589
2011,39,39039,10.584370114764079
2014,16,16005,6.532085703611457
2011,51,51107,9.740304173319284
2012,12,12101,6.824743881004812
2011,12,12075,7.646278601826484
2012,39,39151,11.75142989579362
2014,17,17163,11.345615529680365
2013,54,54059,8.567833268101761
2011,51,51683,9.495940570254403
2013,53,53055,7.525304520547945
2011,13,13221,10.794317748630137
2011,47,47169,10.004873312328767
2011,53,53035,7.312940759259259
2013,40,40007,6.720044840182648
2014,20,20191,8.94196803652968
2013,29,29121,9.07413504109589
2012,47,47059,9.445032750455373
2013,41,41045,7.209921780821918
2013,8,8027,4.455827178082192
2012,24,24015,9.896206768766178
2013,51,51165,8.140834549387166
2013,30,30003,4.857301369863014
2011,28,28027,10.302164770645793
2013,48,48027,8.89730209483667
2013,48,48423,9.634265459405279
2014,26,26103,6.214221506849315
2014,48,48401,9.723372223393045
2011,37,37107,9.776926769497717
2014,13,13133,10.774055772994129
2011,20,20037,10.041526268493151
2011,12,12105,7.374310708361502
2014,48,48131,8.26742401826484
2011,47,47059,10.055583047488584
2014,16,16063,6.594511780821918
2012,36,36045,7.619957475409836
2014,54,54089,8.556142808219178
2013,48,48349,9.300380438356164
2011,28,28037,8.72426402739726
2011,20,20171,7.396683060273973
2013,42,42133,10.696156837138508
2012,41,41005,8.409775581625683
2012,18,18127,11.209006804986339
2014,20,20073,8.754595360730594
2012,24,24031,10.225428138264074
2014,28,28031,9.649082397260274
2013,38,38093,6.437689547945206
2011,21,21227,10.616762784474886
2013,44,44005,7.250069414694894
2014,8,8079,3.827286739726027
2012,48,48233,6.920267056986729
2014,8,8057,3.361198136986301
2014,42,42097,10.576546267123288
2011,28,28011,10.225049139383562
2011,36,36119,10.141413874132318
2012,42,42121,9.646307506830601
2014,1,1015,11.173121564295183
2011,1,1079,10.414096771993912
2013,37,37181,8.126195808219178
2014,20,20087,9.394816301369863
2012,13,13015,10.230540801457195
2013,46,46113,5.185807360730594
2012,34,34019,9.24697632408575
2011,18,18147,11.463707991232877
2014,32,32021,5.369145753424658
2011,41,41055,6.22780558630137
2013,21,21139,9.901237397260274
2011,46,46027,8.330117821004566
2014,51,51025,9.054104931506849
2013,47,47087,9.134504589041096
2014,55,55079,10.961263432498501
2011,51,51063,8.792286505936073
2012,20,20035,8.632724192747144
2013,28,28111,8.766834520547945
2014,31,31077,7.146621643835616
2012,39,39097,11.208816370673953
2013,48,48077,8.243126666666667
2014,12,12073,10.050339242546334
2014,16,16007,5.235332876712329
2012,21,21011,9.410010837887067
2012,20,20169,8.814094353369763
2013,50,50009,6.551543470319635
2013,35,35035,5.382100522260274
2012,22,22109,8.225134738485558
2012,31,31169,8.701231284153006
2011,42,42117,8.095092147945206
2014,1,1085,10.479521369863014
2014,50,50025,7.558631412480974
2014,12,12067,8.439876164383562
2014,21,21021,10.2915971037182
2013,17,17155,10.059431917808219
2014,42,42059,10.469317290715373
2014,38,38005,5.279230342465753
2011,22,22057,8.793905460273973
2011,48,48273,8.467784722739726
2013,1,1067,9.3391900456621
2012,55,55113,7.575197540983607
2014,18,18021,10.803707077625571
2012,39,39001,10.08525806010929
2013,27,27125,6.985632876712329
2014,38,38041,4.721920356164384
2014,37,37191,10.615250667017914
2014,17,17159,11.49058504109589
2014,21,21035,10.355708401826484
2011,48,48413,7.332936079452055
2012,6,6091,5.638951040983607
2013,48,48003,6.630221910958904
2012,51,51580,8.437453224043716
2014,6,6011,7.646408942465753
2013,27,27051,7.725032465753425
2012,39,39085,10.39730097983795
2012,6,6017,6.470295477824374
2014,36,36013,9.334770066536204
2013,53,53053,7.898096026919401
2011,22,22019,9.998002235242839
2012,16,16077,6.575789043715847
2013,39,39083,10.364563721461187
2012,21,21043,9.469523926619828
2014,56,56033,5.007286926940639
2011,1,1113,11.315065319704953
2013,53,53015,6.691358366438356
2012,47,47029,8.932722495446266
2012,27,27013,9.815924368169399
2011,17,17087,9.857912609589041
2014,48,48419,9.393711735159817
2011,48,48159,9.623603105022831
2014,31,31143,8.159070547945206
2012,46,46069,7.263453278688525
2012,17,17087,9.806923838797814
2014,13,13283,10.490908219178082
2014,27,27057,5.995822587084149
2011,13,13135,11.671822924475694
2011,34,34035,9.581188522320709
2011,24,24041,8.693879324657534
2012,42,42107,9.877400963114754
2014,5,5105,9.675218630136986
2011,54,54091,9.905245517123288
2014,31,31007,4.614753534246575
2012,13,13083,9.932568715846994
2012,45,45091,9.994788209788548
2013,17,17153,9.82241794520548
2012,40,40019,8.973264381520119
2013,51,51027,8.282127318982388
